group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
counter_trend,0.0003943547853026974,-0.0004599853335955917,0.001200140642767522,0.00883250935486779,0.010389834712744461
with_trend,0.0015621332123716414,0.0014606874947185045,0.0034852254926027726,0.007729049293685675,0.007985697710349626
counter_trend,-0.00019090661982701373,0.0002666764040046843,-0.0008365442295225067,0.0013221984537752363,0.0033012180834941507
with_trend,0.0009372910120830635,0.003693206375969371,0.0021710905384841883,0.0006938975203725217,0.0014353366791843847
with_trend,-0.00033170988853425953,-0.0021772462003962767,0.0006300993593002513,0.00452470754698342,0.004393700763869468
with_trend,0.0013344960646373139,0.0012648436302848953,0.003892155742843295,0.004836709619001178,0.0007132855053284537
counter_trend,-0.0003960813718818512,0.0021897281320581996,0.0024575611719659385,0.010742265060135425,0.013732546639423804
with_trend,-0.0014925551347242383,-0.000843932664205127,-0.001363389172360896,0.004642476246513594,0.005890332908445872
with_trend,0.0013909377212732998,0.0010103962962300095,0.002100041937754593,0.0018646376497823969,0.013859851847970672
with_trend,-0.002233369167687571,-0.0008722052611750408,-0.0008074342281810809,-0.00015116841823203941,-0.002063210176406427
with_trend,0.0001238754138961351,0.0005949767141357754,-0.00026920074299408014,-0.009085525076049206,-0.012908175626564766
with_trend,-0.00010499043108425088,-0.0008636635974005324,-0.003451813320126229,-0.010180563524839092,-0.015625903640350658
counter_trend,0.0005305110008066993,-0.00027070325853595367,-0.005434062162420927,-0.0065197631647316845,-0.006229938056364515
counter_trend,-0.001832619249026557,-0.004504370840494376,-0.0037945423642522513,0.007536627950644359,-0.0017472751752690696
counter_trend,0.0018135035070527827,0.004282858922541655,0.006504280003653884,0.0033431117282509693,-0.0042498083607601655
counter_trend,0.0004804316338471448,0.002540446840741284,0.00228911933024456,0.0025983690287101346,0.0032279801192141022
with_trend,-0.000600537944070223,-5.4837638256088894e-05,-0.004696865651690585,-0.0035672322386700595,0.00401953307900671
with_trend,-0.000279722133173288,0.0009599061358802619,0.0017415439893826434,0.003639503312312442,0.003869836903500401
counter_trend,-0.0002262063826403704,-0.002522440289962402,-0.004377390732394515,-0.00871844362857388,-0.00725469479927332
counter_trend,-0.005396920354351797,0.00022270821623093795,0.0010991117170742193,0.001485187389754783,0.010483834839785322
counter_trend,0.002075239335235013,0.005768227964933592,0.0019114563646793759,0.003882250457072134,0.012660326497093921
with_trend,-0.000470277914927264,-0.00048136265563314407,0.0003060545877626719,-0.005890137398699702,-0.007871234309916764
counter_trend,0.0014063488732241058,0.00043150384637491435,0.0023196945724646145,0.006538853253594601,0.013074748084723975
counter_trend,-0.00029208857238227637,0.0005674418604650899,0.0034271503282519156,0.0021113386002002965,-0.006884944920440672
counter_trend,0.0002935593218973409,-0.0018115909208687997,-0.0026643108559041284,0.005295318105690061,0.006159176520139198
with_trend,0.0015281787802305935,-0.0014638773067829902,0.01392787502333026,0.02113708254820712,-0.027357145525902182
counter_trend,0.001225674897964657,0.0008281139519248359,-0.0011841587851748603,-0.0024594321881002967,-0.001029533348071432
counter_trend,-0.001881991028416019,-0.0007772142628943435,-0.003203299687579819,-0.001135354595235949,-0.014053721538386021
counter_trend,0.001659671422566955,0.0034347994245114144,0.0019723644466047574,-0.004553276584238097,-0.015057548635464157
counter_trend,0.002563873148904383,0.00021837956658932178,-0.0010002874093084646,0.0032507903641010305,0.006892649622483038
counter_trend,-0.0009462709430512195,0.0020582542203302356,-0.0013036067451918099,0.0023811943074998343,-0.018567168279228774
counter_trend,-0.0013389803373647924,-0.005908978445327451,-0.003734614097134159,-0.008275503936893247,-0.005262798177822381
counter_trend,0.0015589484429991973,-0.0016639713056146865,-0.010208586568358102,-0.005628216544111053,0.0006014117763115667
counter_trend,-0.0030670233845170314,-0.003148872483014431,0.002786029997741357,0.0002458984786954943,0.009666341073013118
counter_trend,0.0024646380097073095,0.003226087714709225,0.0016827506030749895,-0.007161286947423462,-0.013273438544482263
counter_trend,0.0008688710316520076,-0.0037815051175944525,0.0020205315827193093,0.0002157074790132274,-0.0005189994718337587
counter_trend,-0.0016862754644202393,0.0010152754837682298,0.003410500353832946,0.0016774999516295797,0.007249717182260307
with_trend,0.0027871838466742016,0.004617236969372662,0.006042820142864169,0.005449242221663431,0.01269353222573244
with_trend,0.0020755812160568876,0.005671333020283331,0.0014394246244373576,0.002484354778602871,-0.009195113593288173
counter_trend,-0.0009492089534747228,-0.004084097035040424,-0.006134958396812329,0.0014765733036445905,0.007131091058244499
counter_trend,0.0008374408274975931,0.0012415780058667725,0.0054788922485384806,0.006477510038947143,0.017763364621577127
with_trend,0.0014444720046715709,0.0016372247944076435,0.002063080939967099,0.0023881182153273617,0.005187706321905017
with_trend,0.001237420241023024,0.001297363999511747,-0.0006515854541142563,0.0015173863990904923,-0.0036379140020137424
counter_trend,0.0007237769009260653,0.0026693522014766824,0.008614824317869418,0.005301601137515988,-0.006288808934136858
counter_trend,0.0010276886602631485,0.0003695125219738138,0.0007649585832372185,-0.0011286054605272877,-0.003726578007370307
counter_trend,-0.0005852584230365832,-0.0012603836489611941,-0.0009446097372406426,0.0025729442835558114,-0.0008229407023276902
