peak_idx,confirm_idx,div_type,price_direction,indicator_direction
31427,31432,bullish,lower_low,higher_low
31441,31446,bullish,lower_low,higher_low
31454,31459,bullish,lower_low,higher_low
31629,31634,bullish,lower_low,higher_low
31697,31702,bullish,lower_low,higher_low
31757,31762,bullish,lower_low,higher_low
32014,32019,bullish,lower_low,higher_low
32144,32149,bullish,lower_low,higher_low
32154,32159,bullish,lower_low,higher_low
32342,32347,bullish,lower_low,higher_low
32565,32570,bullish,lower_low,higher_low
32703,32708,bullish,lower_low,higher_low
32918,32923,bullish,lower_low,higher_low
32937,32942,bullish,lower_low,higher_low
32977,32982,bullish,lower_low,higher_low
33155,33160,bullish,lower_low,higher_low
33353,33358,bullish,lower_low,higher_low
33524,33529,bullish,lower_low,higher_low
33965,33970,bullish,lower_low,higher_low
33979,33984,bullish,lower_low,higher_low
34061,34066,bullish,lower_low,higher_low
34240,34245,bullish,lower_low,higher_low
34252,34257,bullish,lower_low,higher_low
34264,34269,bullish,lower_low,higher_low
34366,34371,bullish,lower_low,higher_low
34526,34531,bullish,lower_low,higher_low
34539,34544,bullish,lower_low,higher_low
34622,34627,bullish,lower_low,higher_low
34639,34644,bullish,lower_low,higher_low
34692,34697,bullish,lower_low,higher_low
34704,34709,bullish,lower_low,higher_low
34733,34738,bullish,lower_low,higher_low
34777,34782,bullish,lower_low,higher_low
34905,34910,bullish,lower_low,higher_low
34958,34963,bullish,lower_low,higher_low
35029,35034,bullish,lower_low,higher_low
35139,35144,bullish,lower_low,higher_low
35151,35156,bullish,lower_low,higher_low
35270,35275,bullish,lower_low,higher_low
35375,35380,bullish,lower_low,higher_low
35562,35567,bullish,lower_low,higher_low
35670,35675,bullish,lower_low,higher_low
35687,35692,bullish,lower_low,higher_low
35793,35798,bullish,lower_low,higher_low
35808,35813,bullish,lower_low,higher_low
35944,35949,bullish,lower_low,higher_low
36001,36006,bullish,lower_low,higher_low
36209,36214,bullish,lower_low,higher_low
36227,36232,bullish,lower_low,higher_low
36286,36291,bullish,lower_low,higher_low
36363,36368,bullish,lower_low,higher_low
36374,36379,bullish,lower_low,higher_low
36385,36390,bullish,lower_low,higher_low
36459,36464,bullish,lower_low,higher_low
36589,36594,bullish,lower_low,higher_low
36599,36604,bullish,lower_low,higher_low
36614,36619,bullish,lower_low,higher_low
36675,36680,bullish,lower_low,higher_low
36726,36731,bullish,lower_low,higher_low
36883,36888,bullish,lower_low,higher_low
36893,36898,bullish,lower_low,higher_low
37124,37129,bullish,lower_low,higher_low
37177,37182,bullish,lower_low,higher_low
37391,37396,bullish,lower_low,higher_low
37403,37408,bullish,lower_low,higher_low
37643,37648,bullish,lower_low,higher_low
38087,38092,bullish,lower_low,higher_low
38143,38148,bullish,lower_low,higher_low
38396,38401,bullish,lower_low,higher_low
38459,38464,bullish,lower_low,higher_low
38565,38570,bullish,lower_low,higher_low
38641,38646,bullish,lower_low,higher_low
38805,38810,bullish,lower_low,higher_low
38838,38843,bullish,lower_low,higher_low
38860,38865,bullish,lower_low,higher_low
38901,38906,bullish,lower_low,higher_low
38951,38956,bullish,lower_low,higher_low
39060,39065,bullish,lower_low,higher_low
39126,39131,bullish,lower_low,higher_low
39191,39196,bullish,lower_low,higher_low
39213,39218,bullish,lower_low,higher_low
39223,39228,bullish,lower_low,higher_low
39268,39273,bullish,lower_low,higher_low
39285,39290,bullish,lower_low,higher_low
39565,39570,bullish,lower_low,higher_low
39662,39667,bullish,lower_low,higher_low
39765,39770,bullish,lower_low,higher_low
39878,39883,bullish,lower_low,higher_low
39940,39945,bullish,lower_low,higher_low
39982,39987,bullish,lower_low,higher_low
40031,40036,bullish,lower_low,higher_low
40043,40048,bullish,lower_low,higher_low
40065,40070,bullish,lower_low,higher_low
40173,40178,bullish,lower_low,higher_low
40183,40188,bullish,lower_low,higher_low
40208,40213,bullish,lower_low,higher_low
40231,40236,bullish,lower_low,higher_low
40336,40341,bullish,lower_low,higher_low
40498,40503,bullish,lower_low,higher_low
40511,40516,bullish,lower_low,higher_low
40522,40527,bullish,lower_low,higher_low
40579,40584,bullish,lower_low,higher_low
40663,40668,bullish,lower_low,higher_low
40760,40765,bullish,lower_low,higher_low
40797,40802,bullish,lower_low,higher_low
40876,40881,bullish,lower_low,higher_low
40944,40949,bullish,lower_low,higher_low
40997,41002,bullish,lower_low,higher_low
41007,41012,bullish,lower_low,higher_low
41086,41091,bullish,lower_low,higher_low
41116,41121,bullish,lower_low,higher_low
41130,41135,bullish,lower_low,higher_low
41158,41163,bullish,lower_low,higher_low
41169,41174,bullish,lower_low,higher_low
41315,41320,bullish,lower_low,higher_low
41346,41351,bullish,lower_low,higher_low
41412,41417,bullish,lower_low,higher_low
41524,41529,bullish,lower_low,higher_low
41854,41859,bullish,lower_low,higher_low
42136,42141,bullish,lower_low,higher_low
42147,42152,bullish,lower_low,higher_low
42316,42321,bullish,lower_low,higher_low
42422,42427,bullish,lower_low,higher_low
42438,42443,bullish,lower_low,higher_low
42585,42590,bullish,lower_low,higher_low
42615,42620,bullish,lower_low,higher_low
42734,42739,bullish,lower_low,higher_low
42828,42833,bullish,lower_low,higher_low
43070,43075,bullish,lower_low,higher_low
43211,43216,bullish,lower_low,higher_low
43222,43227,bullish,lower_low,higher_low
43297,43302,bullish,lower_low,higher_low
43347,43352,bullish,lower_low,higher_low
43357,43362,bullish,lower_low,higher_low
43381,43386,bullish,lower_low,higher_low
43404,43409,bullish,lower_low,higher_low
43439,43444,bullish,lower_low,higher_low
43490,43495,bullish,lower_low,higher_low
43511,43516,bullish,lower_low,higher_low
43539,43544,bullish,lower_low,higher_low
43650,43655,bullish,lower_low,higher_low
43725,43730,bullish,lower_low,higher_low
43982,43987,bullish,lower_low,higher_low
43997,44002,bullish,lower_low,higher_low
44053,44058,bullish,lower_low,higher_low
44241,44246,bullish,lower_low,higher_low
44692,44697,bullish,lower_low,higher_low
44844,44849,bullish,lower_low,higher_low
45285,45290,bullish,lower_low,higher_low
46424,46429,bullish,lower_low,higher_low
46476,46481,bullish,lower_low,higher_low
46506,46511,bullish,lower_low,higher_low
46590,46595,bullish,lower_low,higher_low
46803,46808,bullish,lower_low,higher_low
46879,46884,bullish,lower_low,higher_low
46909,46914,bullish,lower_low,higher_low
47098,47103,bullish,lower_low,higher_low
47171,47176,bullish,lower_low,higher_low
47221,47226,bullish,lower_low,higher_low
47233,47238,bullish,lower_low,higher_low
47477,47482,bullish,lower_low,higher_low
47519,47524,bullish,lower_low,higher_low
47529,47534,bullish,lower_low,higher_low
47539,47544,bullish,lower_low,higher_low
47701,47706,bullish,lower_low,higher_low
47734,47739,bullish,lower_low,higher_low
47791,47796,bullish,lower_low,higher_low
47803,47808,bullish,lower_low,higher_low
48145,48150,bullish,lower_low,higher_low
48210,48215,bullish,lower_low,higher_low
48271,48276,bullish,lower_low,higher_low
48440,48445,bullish,lower_low,higher_low
48450,48455,bullish,lower_low,higher_low
48553,48558,bullish,lower_low,higher_low
49188,49193,bullish,lower_low,higher_low
49202,49207,bullish,lower_low,higher_low
49360,49365,bullish,lower_low,higher_low
49375,49380,bullish,lower_low,higher_low
49497,49502,bullish,lower_low,higher_low
49508,49513,bullish,lower_low,higher_low
49787,49792,bullish,lower_low,higher_low
49920,49925,bullish,lower_low,higher_low
49931,49936,bullish,lower_low,higher_low
49943,49948,bullish,lower_low,higher_low
50069,50074,bullish,lower_low,higher_low
50176,50181,bullish,lower_low,higher_low
50245,50250,bullish,lower_low,higher_low
50333,50338,bullish,lower_low,higher_low
50521,50526,bullish,lower_low,higher_low
50533,50538,bullish,lower_low,higher_low
50565,50570,bullish,lower_low,higher_low
50638,50643,bullish,lower_low,higher_low
50902,50907,bullish,lower_low,higher_low
51059,51064,bullish,lower_low,higher_low
51074,51079,bullish,lower_low,higher_low
51279,51284,bullish,lower_low,higher_low
51302,51307,bullish,lower_low,higher_low
51347,51352,bullish,lower_low,higher_low
51551,51556,bullish,lower_low,higher_low
51562,51567,bullish,lower_low,higher_low
51668,51673,bullish,lower_low,higher_low
51680,51685,bullish,lower_low,higher_low
51691,51696,bullish,lower_low,higher_low
51720,51725,bullish,lower_low,higher_low
51779,51784,bullish,lower_low,higher_low
51851,51856,bullish,lower_low,higher_low
51984,51989,bullish,lower_low,higher_low
52007,52012,bullish,lower_low,higher_low
52027,52032,bullish,lower_low,higher_low
52042,52047,bullish,lower_low,higher_low
52078,52083,bullish,lower_low,higher_low
52279,52284,bullish,lower_low,higher_low
52356,52361,bullish,lower_low,higher_low
52794,52799,bullish,lower_low,higher_low
52957,52962,bullish,lower_low,higher_low
52990,52995,bullish,lower_low,higher_low
53001,53006,bullish,lower_low,higher_low
53099,53104,bullish,lower_low,higher_low
53205,53210,bullish,lower_low,higher_low
53231,53236,bullish,lower_low,higher_low
53370,53375,bullish,lower_low,higher_low
53470,53475,bullish,lower_low,higher_low
53589,53594,bullish,lower_low,higher_low
53701,53706,bullish,lower_low,higher_low
53940,53945,bullish,lower_low,higher_low
54074,54079,bullish,lower_low,higher_low
54162,54167,bullish,lower_low,higher_low
54199,54204,bullish,lower_low,higher_low
54444,54449,bullish,lower_low,higher_low
54575,54580,bullish,lower_low,higher_low
54595,54600,bullish,lower_low,higher_low
54660,54665,bullish,lower_low,higher_low
54670,54675,bullish,lower_low,higher_low
54794,54799,bullish,lower_low,higher_low
54806,54811,bullish,lower_low,higher_low
55530,55535,bullish,lower_low,higher_low
55591,55596,bullish,lower_low,higher_low
55601,55606,bullish,lower_low,higher_low
55942,55947,bullish,lower_low,higher_low
55989,55994,bullish,lower_low,higher_low
56129,56134,bullish,lower_low,higher_low
56238,56243,bullish,lower_low,higher_low
56998,57003,bullish,lower_low,higher_low
57008,57013,bullish,lower_low,higher_low
57161,57166,bullish,lower_low,higher_low
57216,57221,bullish,lower_low,higher_low
57291,57296,bullish,lower_low,higher_low
57452,57457,bullish,lower_low,higher_low
57621,57626,bullish,lower_low,higher_low
57759,57764,bullish,lower_low,higher_low
57907,57912,bullish,lower_low,higher_low
58171,58176,bullish,lower_low,higher_low
58243,58248,bullish,lower_low,higher_low
58424,58429,bullish,lower_low,higher_low
58487,58492,bullish,lower_low,higher_low
58607,58612,bullish,lower_low,higher_low
58657,58662,bullish,lower_low,higher_low
59001,59006,bullish,lower_low,higher_low
59024,59029,bullish,lower_low,higher_low
59117,59122,bullish,lower_low,higher_low
59163,59168,bullish,lower_low,higher_low
59317,59322,bullish,lower_low,higher_low
59331,59336,bullish,lower_low,higher_low
59355,59360,bullish,lower_low,higher_low
59395,59400,bullish,lower_low,higher_low
59451,59456,bullish,lower_low,higher_low
59655,59660,bullish,lower_low,higher_low
59782,59787,bullish,lower_low,higher_low
59801,59806,bullish,lower_low,higher_low
59854,59859,bullish,lower_low,higher_low
60300,60305,bullish,lower_low,higher_low
60519,60524,bullish,lower_low,higher_low
60628,60633,bullish,lower_low,higher_low
60864,60869,bullish,lower_low,higher_low
60876,60881,bullish,lower_low,higher_low
61002,61007,bullish,lower_low,higher_low
61025,61030,bullish,lower_low,higher_low
61189,61194,bullish,lower_low,higher_low
61241,61246,bullish,lower_low,higher_low
61409,61414,bullish,lower_low,higher_low
61503,61508,bullish,lower_low,higher_low
61575,61580,bullish,lower_low,higher_low
61645,61650,bullish,lower_low,higher_low
61728,61733,bullish,lower_low,higher_low
61876,61881,bullish,lower_low,higher_low
61928,61933,bullish,lower_low,higher_low
62025,62030,bullish,lower_low,higher_low
62101,62106,bullish,lower_low,higher_low
62167,62172,bullish,lower_low,higher_low
62182,62187,bullish,lower_low,higher_low
62225,62230,bullish,lower_low,higher_low
62463,62468,bullish,lower_low,higher_low
62743,62748,bullish,lower_low,higher_low
62922,62927,bullish,lower_low,higher_low
62988,62993,bullish,lower_low,higher_low
63127,63132,bullish,lower_low,higher_low
63176,63181,bullish,lower_low,higher_low
63187,63192,bullish,lower_low,higher_low
63345,63350,bullish,lower_low,higher_low
63568,63573,bullish,lower_low,higher_low
63849,63854,bullish,lower_low,higher_low
63976,63981,bullish,lower_low,higher_low
63995,64000,bullish,lower_low,higher_low
64023,64028,bullish,lower_low,higher_low
64249,64254,bullish,lower_low,higher_low
64284,64289,bullish,lower_low,higher_low
64305,64310,bullish,lower_low,higher_low
64391,64396,bullish,lower_low,higher_low
64431,64436,bullish,lower_low,higher_low
64450,64455,bullish,lower_low,higher_low
64495,64500,bullish,lower_low,higher_low
64542,64547,bullish,lower_low,higher_low
64555,64560,bullish,lower_low,higher_low
64578,64583,bullish,lower_low,higher_low
64666,64671,bullish,lower_low,higher_low
64676,64681,bullish,lower_low,higher_low
64720,64725,bullish,lower_low,higher_low
65048,65053,bullish,lower_low,higher_low
65168,65173,bullish,lower_low,higher_low
65181,65186,bullish,lower_low,higher_low
65409,65414,bullish,lower_low,higher_low
65563,65568,bullish,lower_low,higher_low
65574,65579,bullish,lower_low,higher_low
65654,65659,bullish,lower_low,higher_low
65827,65832,bullish,lower_low,higher_low
66046,66051,bullish,lower_low,higher_low
66229,66234,bullish,lower_low,higher_low
66374,66379,bullish,lower_low,higher_low
66490,66495,bullish,lower_low,higher_low
66813,66818,bullish,lower_low,higher_low
67113,67118,bullish,lower_low,higher_low
67610,67615,bullish,lower_low,higher_low
67833,67838,bullish,lower_low,higher_low
68077,68082,bullish,lower_low,higher_low
68193,68198,bullish,lower_low,higher_low
68205,68210,bullish,lower_low,higher_low
68223,68228,bullish,lower_low,higher_low
68880,68885,bullish,lower_low,higher_low
68890,68895,bullish,lower_low,higher_low
69025,69030,bullish,lower_low,higher_low
69124,69129,bullish,lower_low,higher_low
69146,69151,bullish,lower_low,higher_low
69200,69205,bullish,lower_low,higher_low
69336,69341,bullish,lower_low,higher_low
69346,69351,bullish,lower_low,higher_low
69454,69459,bullish,lower_low,higher_low
69465,69470,bullish,lower_low,higher_low
69483,69488,bullish,lower_low,higher_low
69791,69796,bullish,lower_low,higher_low
69979,69984,bullish,lower_low,higher_low
70045,70050,bullish,lower_low,higher_low
70119,70124,bullish,lower_low,higher_low
70203,70208,bullish,lower_low,higher_low
70413,70418,bullish,lower_low,higher_low
70523,70528,bullish,lower_low,higher_low
70748,70753,bullish,lower_low,higher_low
70791,70796,bullish,lower_low,higher_low
70951,70956,bullish,lower_low,higher_low
71019,71024,bullish,lower_low,higher_low
71211,71216,bullish,lower_low,higher_low
71313,71318,bullish,lower_low,higher_low
71454,71459,bullish,lower_low,higher_low
71580,71585,bullish,lower_low,higher_low
71710,71715,bullish,lower_low,higher_low
71882,71887,bullish,lower_low,higher_low
71899,71904,bullish,lower_low,higher_low
71941,71946,bullish,lower_low,higher_low
71955,71960,bullish,lower_low,higher_low
72087,72092,bullish,lower_low,higher_low
72102,72107,bullish,lower_low,higher_low
72113,72118,bullish,lower_low,higher_low
72137,72142,bullish,lower_low,higher_low
72208,72213,bullish,lower_low,higher_low
72219,72224,bullish,lower_low,higher_low
72425,72430,bullish,lower_low,higher_low
72838,72843,bullish,lower_low,higher_low
72848,72853,bullish,lower_low,higher_low
72858,72863,bullish,lower_low,higher_low
73081,73086,bullish,lower_low,higher_low
73098,73103,bullish,lower_low,higher_low
73130,73135,bullish,lower_low,higher_low
73196,73201,bullish,lower_low,higher_low
73294,73299,bullish,lower_low,higher_low
73312,73317,bullish,lower_low,higher_low
73407,73412,bullish,lower_low,higher_low
73419,73424,bullish,lower_low,higher_low
73443,73448,bullish,lower_low,higher_low
73593,73598,bullish,lower_low,higher_low
73607,73612,bullish,lower_low,higher_low
73638,73643,bullish,lower_low,higher_low
73664,73669,bullish,lower_low,higher_low
73674,73679,bullish,lower_low,higher_low
73762,73767,bullish,lower_low,higher_low
73890,73895,bullish,lower_low,higher_low
74073,74078,bullish,lower_low,higher_low
74152,74157,bullish,lower_low,higher_low
74162,74167,bullish,lower_low,higher_low
74199,74204,bullish,lower_low,higher_low
74343,74348,bullish,lower_low,higher_low
74752,74757,bullish,lower_low,higher_low
74890,74895,bullish,lower_low,higher_low
75232,75237,bullish,lower_low,higher_low
75245,75250,bullish,lower_low,higher_low
75363,75368,bullish,lower_low,higher_low
75437,75442,bullish,lower_low,higher_low
75452,75457,bullish,lower_low,higher_low
75504,75509,bullish,lower_low,higher_low
75610,75615,bullish,lower_low,higher_low
75625,75630,bullish,lower_low,higher_low
75651,75656,bullish,lower_low,higher_low
75667,75672,bullish,lower_low,higher_low
75690,75695,bullish,lower_low,higher_low
75773,75778,bullish,lower_low,higher_low
75785,75790,bullish,lower_low,higher_low
75892,75897,bullish,lower_low,higher_low
75922,75927,bullish,lower_low,higher_low
75942,75947,bullish,lower_low,higher_low
76036,76041,bullish,lower_low,higher_low
76109,76114,bullish,lower_low,higher_low
76176,76181,bullish,lower_low,higher_low
76271,76276,bullish,lower_low,higher_low
76387,76392,bullish,lower_low,higher_low
76484,76489,bullish,lower_low,higher_low
76496,76501,bullish,lower_low,higher_low
76744,76749,bullish,lower_low,higher_low
76794,76799,bullish,lower_low,higher_low
76931,76936,bullish,lower_low,higher_low
76963,76968,bullish,lower_low,higher_low
76975,76980,bullish,lower_low,higher_low
76989,76994,bullish,lower_low,higher_low
77045,77050,bullish,lower_low,higher_low
77055,77060,bullish,lower_low,higher_low
77068,77073,bullish,lower_low,higher_low
77081,77086,bullish,lower_low,higher_low
77150,77155,bullish,lower_low,higher_low
77219,77224,bullish,lower_low,higher_low
77295,77300,bullish,lower_low,higher_low
77387,77392,bullish,lower_low,higher_low
77612,77617,bullish,lower_low,higher_low
77743,77748,bullish,lower_low,higher_low
77753,77758,bullish,lower_low,higher_low
77911,77916,bullish,lower_low,higher_low
78213,78218,bullish,lower_low,higher_low
78348,78353,bullish,lower_low,higher_low
78611,78616,bullish,lower_low,higher_low
78624,78629,bullish,lower_low,higher_low
78663,78668,bullish,lower_low,higher_low
78722,78727,bullish,lower_low,higher_low
78755,78760,bullish,lower_low,higher_low
78765,78770,bullish,lower_low,higher_low
78801,78806,bullish,lower_low,higher_low
78842,78847,bullish,lower_low,higher_low
78852,78857,bullish,lower_low,higher_low
78883,78888,bullish,lower_low,higher_low
79040,79045,bullish,lower_low,higher_low
79057,79062,bullish,lower_low,higher_low
79084,79089,bullish,lower_low,higher_low
79107,79112,bullish,lower_low,higher_low
79223,79228,bullish,lower_low,higher_low
79356,79361,bullish,lower_low,higher_low
79447,79452,bullish,lower_low,higher_low
79513,79518,bullish,lower_low,higher_low
79689,79694,bullish,lower_low,higher_low
79824,79829,bullish,lower_low,higher_low
80010,80015,bullish,lower_low,higher_low
80229,80234,bullish,lower_low,higher_low
80250,80255,bullish,lower_low,higher_low
80344,80349,bullish,lower_low,higher_low
80367,80372,bullish,lower_low,higher_low
80474,80479,bullish,lower_low,higher_low
81021,81026,bullish,lower_low,higher_low
81054,81059,bullish,lower_low,higher_low
81074,81079,bullish,lower_low,higher_low
81207,81212,bullish,lower_low,higher_low
81258,81263,bullish,lower_low,higher_low
81285,81290,bullish,lower_low,higher_low
81344,81349,bullish,lower_low,higher_low
81463,81468,bullish,lower_low,higher_low
81515,81520,bullish,lower_low,higher_low
81675,81680,bullish,lower_low,higher_low
81686,81691,bullish,lower_low,higher_low
81697,81702,bullish,lower_low,higher_low
81744,81749,bullish,lower_low,higher_low
81890,81895,bullish,lower_low,higher_low
81900,81905,bullish,lower_low,higher_low
82125,82130,bullish,lower_low,higher_low
82171,82176,bullish,lower_low,higher_low
82315,82320,bullish,lower_low,higher_low
82380,82385,bullish,lower_low,higher_low
82638,82643,bullish,lower_low,higher_low
82688,82693,bullish,lower_low,higher_low
82829,82834,bullish,lower_low,higher_low
83087,83092,bullish,lower_low,higher_low
83189,83194,bullish,lower_low,higher_low
83235,83240,bullish,lower_low,higher_low
83407,83412,bullish,lower_low,higher_low
83422,83427,bullish,lower_low,higher_low
83529,83534,bullish,lower_low,higher_low
83612,83617,bullish,lower_low,higher_low
83622,83627,bullish,lower_low,higher_low
83728,83733,bullish,lower_low,higher_low
83761,83766,bullish,lower_low,higher_low
83893,83898,bullish,lower_low,higher_low
83939,83944,bullish,lower_low,higher_low
83985,83990,bullish,lower_low,higher_low
84115,84120,bullish,lower_low,higher_low
84323,84328,bullish,lower_low,higher_low
84511,84516,bullish,lower_low,higher_low
84530,84535,bullish,lower_low,higher_low
84651,84656,bullish,lower_low,higher_low
84830,84835,bullish,lower_low,higher_low
84858,84863,bullish,lower_low,higher_low
85167,85172,bullish,lower_low,higher_low
85242,85247,bullish,lower_low,higher_low
85424,85429,bullish,lower_low,higher_low
85494,85499,bullish,lower_low,higher_low
85743,85748,bullish,lower_low,higher_low
85785,85790,bullish,lower_low,higher_low
85831,85836,bullish,lower_low,higher_low
85897,85902,bullish,lower_low,higher_low
85939,85944,bullish,lower_low,higher_low
86029,86034,bullish,lower_low,higher_low
86144,86149,bullish,lower_low,higher_low
86336,86341,bullish,lower_low,higher_low
86346,86351,bullish,lower_low,higher_low
86359,86364,bullish,lower_low,higher_low
86412,86417,bullish,lower_low,higher_low
86433,86438,bullish,lower_low,higher_low
86521,86526,bullish,lower_low,higher_low
86608,86613,bullish,lower_low,higher_low
86627,86632,bullish,lower_low,higher_low
86643,86648,bullish,lower_low,higher_low
86706,86711,bullish,lower_low,higher_low
86717,86722,bullish,lower_low,higher_low
86795,86800,bullish,lower_low,higher_low
86811,86816,bullish,lower_low,higher_low
86994,86999,bullish,lower_low,higher_low
87166,87171,bullish,lower_low,higher_low
87187,87192,bullish,lower_low,higher_low
87566,87571,bullish,lower_low,higher_low
87733,87738,bullish,lower_low,higher_low
87846,87851,bullish,lower_low,higher_low
87920,87925,bullish,lower_low,higher_low
87933,87938,bullish,lower_low,higher_low
88274,88279,bullish,lower_low,higher_low
88310,88315,bullish,lower_low,higher_low
88427,88432,bullish,lower_low,higher_low
88552,88557,bullish,lower_low,higher_low
88599,88604,bullish,lower_low,higher_low
88648,88653,bullish,lower_low,higher_low
88857,88862,bullish,lower_low,higher_low
88886,88891,bullish,lower_low,higher_low
88932,88937,bullish,lower_low,higher_low
89212,89217,bullish,lower_low,higher_low
89246,89251,bullish,lower_low,higher_low
89434,89439,bullish,lower_low,higher_low
89523,89528,bullish,lower_low,higher_low
89540,89545,bullish,lower_low,higher_low
89679,89684,bullish,lower_low,higher_low
89772,89777,bullish,lower_low,higher_low
89988,89993,bullish,lower_low,higher_low
90021,90026,bullish,lower_low,higher_low
90153,90158,bullish,lower_low,higher_low
90178,90183,bullish,lower_low,higher_low
90247,90252,bullish,lower_low,higher_low
90329,90334,bullish,lower_low,higher_low
90387,90392,bullish,lower_low,higher_low
90403,90408,bullish,lower_low,higher_low
90442,90447,bullish,lower_low,higher_low
90491,90496,bullish,lower_low,higher_low
90937,90942,bullish,lower_low,higher_low
90974,90979,bullish,lower_low,higher_low
91038,91043,bullish,lower_low,higher_low
91150,91155,bullish,lower_low,higher_low
91225,91230,bullish,lower_low,higher_low
91241,91246,bullish,lower_low,higher_low
91480,91485,bullish,lower_low,higher_low
91662,91667,bullish,lower_low,higher_low
91676,91681,bullish,lower_low,higher_low
91688,91693,bullish,lower_low,higher_low
91846,91851,bullish,lower_low,higher_low
92029,92034,bullish,lower_low,higher_low
92060,92065,bullish,lower_low,higher_low
92104,92109,bullish,lower_low,higher_low
92214,92219,bullish,lower_low,higher_low
92261,92266,bullish,lower_low,higher_low
