div_type,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
bearish,6.801704209413728e-06,0.0001494947995128726,0.0003601369878176719,-0.003886681324780872,-0.004042971033593856
bearish,-6.733598682528985e-06,-0.0013063114107987328,-0.00016159963478035166,-0.000316472404476964,-0.0022961571507191803
bearish,-0.00014145033746015834,0.0009497312443587091,0.0012663173067855027,-0.0019803114601716354,-4.715011248679346e-05
bearish,-0.0010903374694805068,-0.0024883842268972334,-0.002234188434395823,-0.0006756145690490767,0.0010234389110004294
bearish,-0.0002973029031299035,6.913860215584933e-05,0.002150203613183299,0.003104323236792883,0.00016593264517372752
bearish,0.0022725295135037626,0.0014965392633461416,-0.0014826824183151732,-0.001101619179963098,0.00014549687282539026
bearish,0.00106819081125753,0.003447350008998873,0.004980273186193207,0.004758311459178488,0.0121385319461087
bearish,-0.0017803668632143665,-0.000381994422758658,0.0006412049239161721,-0.00017053322444582353,-0.0006070914576982167
bearish,0.0017202353728216213,0.0017680267047122111,0.0013447856864927665,-0.0016519854462049288,0.0011263490589865643
bearish,-0.00023002551429707196,-0.0021818162959320597,0.0010804556112622432,0.009807755648397087,0.007639866773828441
bearish,0.0005291078999227761,-0.0018379537576264093,0.0012183405590326934,0.001308852819649875,0.003000598748246208
bearish,-0.0011459049523928622,-0.0019237382891986732,0.00020834635498045984,0.0005000243070747423,-0.00204873915730841
bearish,4.1648445760822383e-05,-0.0005275400382300788,-0.00441472830924472,-0.002547489657632296,-0.00043036033145471553
bearish,0.0010332584465981842,0.0006241158402271463,-0.0020318368563412292,-0.002440979462712378,-0.002870925930424484
bearish,0.0002125446529581687,0.0006033720268499021,0.001830678724965118,0.0013370175594973333,0.0008296296804184422
bearish,-0.0005353464201950375,-0.0006979765308059438,-0.0008809498053843345,-0.0011791174318220854,0.0012197766536090615
bearish,-0.00043303314681630845,0.0005345169387740434,0.00017591020115426126,0.002631988470672697,0.005602278801328797
bearish,0.0004373158257013898,0.0010630205811794635,-0.00027584536698099793,0.010609961453031946,0.003377430489507338
bearish,0.0001718213058419238,0.0008659793814433936,0.0008934707903780481,0.006646048109965719,0.008845360824742299
bearish,-0.0002735903277173435,0.002140851154146528,0.0018672608264291846,0.0021682101869182624,0.004876754431320407
bearish,-0.00014054625645010255,-0.00037479001720019944,0.00011376884825686773,0.0010373652261790323,0.0006424904796642483
bearish,0.0004172459974023379,-0.0004037929618886382,-0.0031563149854297867,-0.0019247464516694013,-0.0008547018325471001
bearish,-0.0009629401139460425,2.7125264655314396e-05,0.0003526352218348183,-0.0009222589982793572,-0.0055606792543311245
bearish,0.00031132056931593155,0.0004901604955200867,0.001099534361107768,-0.0003378021257959274,-0.0005961330873476278
bearish,-0.00016564848067213145,0.00021865599448722683,0.0006029538437073434,-0.00025841825578776234,0.0005433203906652917
bearish,-0.00014382657130529442,-0.0005099371085629523,0.00012421385703631493,0.0002353460336552704,0.0010002484277140677
bearish,-0.00024107241750004338,-0.003016581424894915,-0.0036485650063524666,-0.002925367299736137,0.0062286216894158475
bearish,-0.0012309526277599625,0.00014252487820054505,0.001023634290453046,0.00035632839224630786,0.00014252487820054505
bearish,0.0002640208130750832,0.0001481128491116479,0.0005216083767474178,0.0015133269365754654,0.00065684184767556
bearish,-0.0002571322045229474,0.00018642084827913408,0.00044998135791507465,-0.0007135418675512373,0.0006621154266466256
bearish,0.0005780495324221313,6.422772582448388e-06,0.0006165861679170437,0.0007065049840715432,-0.004027084831980221
bearish,-0.0013053417129903488,-0.0013499143568486138,-0.000598553299330784,-0.003241074328067417,-0.0016173565875183815
bearish,-5.722715401246248e-05,0.0004323893000000023,-8.265508611193795e-05,-2.5434290672143867e-05,0.0009792265494521502
bearish,0.0002547900529963343,0.0003503363228698486,0.0003503363228698486,0.001834488381573518,0.0023504382388910283
bearish,0.0002672338096996185,-0.0008335348239396634,-0.0004581260101043094,0.0008844377139511916,0.0014507323653298876
