group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
tired,-0.00027550615857063754,-0.0004367780562704038,6.719662404153226e-05,-0.0014716127861736927,-0.003998199130475721
aligned,-0.0002962005566967685,-0.0005923943815627775,-0.005351805513044927,-0.006590462386504403,-0.0073982820865866605
aligned,-0.0008597646835820649,-0.0014148771967830154,-0.001130554577703169,-0.0006228235262260018,-0.0022069376370874583
tired,-0.0005045683894722153,0.000811393699713614,-0.0006204895677075495,-0.00041593481521884357,0.00047046911223236343
aligned,-0.000886330569943472,0.0007077534706565469,-4.629458174332246e-05,-0.002063703844743525,-0.0021100050409434967
aligned,-0.001051580005555497,-0.0011772397190513706,-0.00142855253237395,-0.0024933532625229793,-0.005548875014880772
aligned,0.0003063133872687196,0.0015515505553698183,0.0031164124251124026,0.004075306506997389,0.005580237496622065
aligned,-0.0003942336780309308,-0.0005190677721793602,-0.0010841426145850042,-0.0009724365019149195,-0.001051289808082334
aligned,-5.252343565376183e-05,0.0012603983404668728,-0.001706798308956703,0.0025076740277814036,0.0016870979177059375
aligned,0.00019648424325069413,-1.309240007529855e-05,-0.0009627662424533945,-0.0009693157172284694,-0.0015980652956306685
tired,-0.00018400541641916401,0.0004600299706896127,0.0018072605991381607,0.0034502247801728725,0.004889461402759254
aligned,-7.183861129433922e-05,0.0004963394962154144,0.00011101677758107442,0.0011885959469961627,0.0029519073151298425
aligned,0.0038838427461638236,0.004072504808101396,0.004729569230711439,0.003909865099534615,0.001984204444515081
aligned,-0.0017211592589956304,-0.0039534898768659454,-0.0007505807294868605,0.0027435019767449997,0.004128194012177566
aligned,-0.0003944798711440489,0.0011252376652304275,0.0019853395888700387,0.0027419584486074733,0.004248748685597992
aligned,-0.00028887448082837164,-0.0001733246884970674,0.0009693279495688323,0.0010271092651674696,-0.00034665579642700894
tired,-0.00039796651946188977,-0.00012837629660056304,8.986340762029421e-05,-0.003369877785765585,-0.00519924001232408
aligned,0.0006128953174797669,0.0006128953174797669,0.0019741616237209936,0.0056386369208139,0.009748254861227545
aligned,-3.193888195984762e-05,0.0009453972937891741,0.0010284383868848224,0.000568512098886087,0.003800726953226974
aligned,-0.0005287634579855816,-0.0019366757979231153,-0.001930305153850953,-0.004370268204115457,-0.002745753965725961
aligned,-0.00025523877587485533,-0.0001467686770973975,0.001863236682916769,0.0019334273462825458,0.0038987723014880515
tired,0.0005528723945094072,0.00039400101677689037,0.001569649211998092,0.001182003050330449,0.0010549059481443912
tired,0.0005531536113936308,-1.9074262461837854e-05,-0.0014814343845370725,-0.00026704603255345294,0.0012970434893184724
aligned,0.0005023879357095584,0.00017170856521642186,0.0014054207111360295,0.0006168624323008576,0.0014372174159276163
aligned,-0.00043930576954909206,-0.0007894770351316582,-0.0010250467956146592,0.0001846357582162561,3.8200501699892087e-05
tired,-0.0005630745516742586,-0.002138435660977489,-0.0018663916756805898,-0.001195749695972692,-0.0006832828290909143
aligned,0.00017715088399650192,-0.0003100029754591338,-0.00043020188424991446,-0.0010122546137442123,-0.007130062108969604
aligned,0.0003813470448781331,0.0003050776359025953,0.0005910879195611951,0.00300628587045626,0.0038643167214322816
tired,-0.0004969709963763558,-0.0006039078314067359,-0.0005535816545585437,-0.0013336373957061332,-0.00427772503210011
aligned,-7.592429764757824e-05,0.00019616044265124977,0.00044926252665011823,0.00043660109489818133,-0.006112415328573428
aligned,-0.0004385371741179034,-0.0014999459860552955,-0.005427764288750803,-0.008084448281001189,-0.011561018002917423
aligned,-0.0006282228843944582,-0.0016090362552985127,-0.0007243804295318235,-0.00020512968579000646,0.0034360360234113596
tired,-0.0007106455991190419,-0.000851500678634598,-0.0011267894184230354,0.0004097416066992654,0.0019014507413761539
tired,-0.0007747272497485858,-0.001114064187842989,-0.0005762434089038315,-0.0004609883244185431,0.002304973635615548
aligned,0.0005122294788064696,-0.0004353950569855325,-0.001075681905493564,0.002023306441285788,0.0030285503905749245
aligned,0.000326508664173053,0.0011587856512809136,0.0018886285476678033,0.004270227559061146,0.0066454180376536165
aligned,-0.00026628288118080157,-0.0015533168068878611,-0.0029671584446544497,-0.005287623552086895,-0.0010397775903935313
aligned,-0.00015864152193467707,-0.001047034044768802,-0.001649871828120597,-0.0005774487941813122,-0.0012374038710905033
aligned,-0.00030993282817426415,-0.00041745202464238407,0.0002213760736740067,0.0009424295707833874,0.0024288117797370834
aligned,-0.0003723588215990281,-0.0011549301996819361,-0.0016345707217327865,-0.0004228409865448812,-0.0013253224951405018
aligned,0.0004563050187911255,0.0010076875788245232,-0.00015844144321142117,-0.0012231742792498945,-0.001863277709824085
aligned,-0.0010123955176188915,-0.0009427933257825094,-0.0007213318063034047,-2.5309887940472287e-05,0.0015059320049859437
aligned,9.54574965663646e-05,0.0005854790094406148,0.0005218406783962237,-0.0002800086565948323,-0.002297337386865883
aligned,-0.0004655468187007017,0.00021044978859352526,0.000503804039360567,0.001651711977143755,-0.0008864463958879742
tired,0.00041402592439254704,0.00011464696327911916,1.27392592121911e-05,0.0021656740660531693,0.006904672123316136
aligned,0.00039152537021247547,-0.0002968078052476564,-0.0003852167598118461,-6.947049351135881e-05,-3.789586688129898e-05
tired,-0.0006441648866332139,-0.0009725722069973131,3.789242364926615e-05,0.0010736186700619488,0.0032208560101858463
aligned,0.0002461856997670875,0.0004671215841733911,0.00036612232273047773,1.893736152047687e-05,0.001956860690456308
tired,-0.0006998702058891304,-0.001857837273814722,-0.002914011401521921,-0.0027358562593846614,-0.0015651642786247422
aligned,6.372267890131234e-05,-8.921175046194829e-05,-0.002134709743197627,-0.0001720576053017009,0.004562543809341735
tired,-0.0003805199194598652,-0.004160351119428474,-0.003906671173121823,-0.004236448761321676,-0.005276536541178767
aligned,-5.075295281831149e-05,-0.00041231620212378584,0.00016492648084942552,-6.977658805173981e-05,7.611357091197313e-05
aligned,0.0005691627615778128,0.0009928664933882558,0.0012205379220500134,0.0011320014924711685,0.0021248679858594244
aligned,-0.0007519739315703378,-0.0002569306930693127,-9.399674144627834e-05,-0.002180724401554035,-0.0013660859756861043
aligned,-0.00011293763332909101,-0.0013238863094491293,-0.0007027293261387957,-0.0028422637721169375,-0.0013552578742627164
aligned,0.0004584356454298,0.0004898357773102102,0.0004961158036864699,-0.008333601281125369,-0.006581467642164052
aligned,0.0004853998779197344,0.0007536436493520426,0.0002874040408202827,0.0006770025717999228,-0.0005811948381033716
aligned,-0.00029836278066286415,0.0005713451405278125,0.0011172971636985718,0.0019362251984549328,0.0035677393369077937
aligned,0.00047411940522734675,0.0006258439364923429,0.0021999203618474628,0.0015803980174249332,0.0001959693541606633
aligned,-1.2597106631595523e-05,-0.0005162295556703222,-0.00022663460206739927,-0.0013975863414880108,-0.0011016959822721661
aligned,-6.931928462505788e-05,-0.0010271920648324828,0.00010712350175823282,0.00046002167803083083,-0.0021804065891131152
tired,7.674844006921866e-05,-0.00027498593238373115,0.00038371022449412706,0.003331883782691447,0.000991251413276606
aligned,-0.0003541371569496521,0.00012647981462166058,0.00041105939752017484,-7.588156478222086e-05,-0.000550180869613115
aligned,0.0002710705162265459,-0.0006366857082131805,-0.0001512853496179467,-0.0005421284248151581,0.000907749920620704
aligned,-0.0001699183113894609,-0.00010698327254010653,0.002706206670523681,0.0043551109818817935,0.005638985774409244
tired,0.0006278955279990228,0.001397367797877358,0.0015758853644891602,0.002062185683274098,0.0005540200343123747
aligned,-0.0007255956956186971,-0.001414296694850159,-0.001789398923904617,-0.0013282152190622343,0.0001229823212913761
aligned,1.2293519304318323e-05,0.00023984354820849596,0.001106970222501058,0.0018080513634182172,0.004034291477559293
aligned,-0.0006859233854916713,-0.0009063906666257893,-0.0048320421349175025,-0.0034602076124568004,-0.0035704443151544085
aligned,-0.0010642428628158118,0.002620774832744477,0.02059804315732139,-0.010076617517286168,0.003163319786943841
tired,-0.005121469343895013,0.008915961172005993,0.020816723358972222,-0.008251148462773195,-0.0028665910737735167
aligned,0.0009547001805436661,-0.04872294229669272,-0.04095073422764817,-0.06505275678335154,-0.06561466318195508
aligned,-5.535293681369069e-05,-0.00038746440736969756,0.003567189261328485,0.0034441827350757404,0.005393842326507636
aligned,-0.00028197253892359164,-0.0028380532058354113,-0.004603414245433313,-0.006068407502758388,-0.006981733480446173
tired,0.0003019654005682604,0.0003328053643294471,0.00041291901119833163,0.002711747413054688,0.0012141171105097825
tired,3.0167732593122665e-05,-0.0010679437673463132,-0.00037108724508261304,7.240255822371644e-05,0.00020514058163390025
aligned,0.00012668927071768366,0.00019305951059411797,-1.2066219412187884e-05,0.0001327284135335116,-0.0020090255321202344
aligned,-0.0002354393547918665,-0.00027769661700427495,0.0006338589331851274,-9.659406466566711e-05,0.00729239610750243
tired,0.000224598315100355,-0.00011532508279765707,-0.0019424194165604813,-0.0007648701356955945,0.0009833558996943381
aligned,-0.000957663844256329,-0.00032123959779140066,-0.0018243701095224107,-0.003124474964997681,-0.002933528901926885
aligned,-0.00060989366374542,-0.00015096527286051487,-0.0007246333097301605,-0.0038224407088268686,-0.0055857332116697744
aligned,0.00015155281009215926,0.0007395716511375827,0.00010304984875020295,-0.0008971986978583146,0.000879006298534879
aligned,0.0005625725900115786,0.0005988615466512304,-0.001482046070460652,0.00045368757259001136,0.0006714515582657565
tired,-0.00017389088423458432,-0.000683553487591193,-0.00080946413474281,3.5970187735712145e-05,-0.0013790870443766146
aligned,-0.0005573000345003853,-0.0007430607201938111,-0.0007190968187102964,-0.0029662743771798894,-0.003080125381002219
aligned,-0.0003838918870614494,-0.00028191901123453267,0.0003779054794099679,-4.7987235683222274e-05,-0.0009117514795768944
aligned,-0.0002042568273840084,0.0009912172147397147,0.0008470341579460694,0.0012675505520780561,0.0021566423568142312
aligned,0.0008176901421612648,0.000718399196327324,1.1675447101344716e-05,-0.0013550293784386769,9.345030196117321e-05
tired,0.0007306907700936893,0.001221720813122662,0.0008008370840226764,0.0017244302174210802,0.0034810400563567434
aligned,0.000370574747252439,0.0007237901124479418,-0.00046322567196677156,0.001395461546479071,-5.796111220424116e-06
tired,0.0006041426927503313,-0.0002531703107019334,-0.00020713463751431682,-0.0001467663981588041,-0.0028481012658228
aligned,0.0007367881791546793,0.0017613784846339797,0.0027456871988811304,0.0026766133070852405,0.0023485123210553738
aligned,-0.0001208937357994877,-0.001243531884325355,-0.003477293943956128,-0.005981640582975345,-0.003914840723064361
aligned,-6.349389592763544e-05,0.0013737712488095521,0.0025743830990794248,-0.0007244538081907503,0.0018644058991601486
aligned,-5.1885459964706726e-05,-0.00027095740203741947,-0.0006226312846263626,-8.647576660769651e-05,-0.0019082376815270363
tired,2.3056433200441262e-05,0.0012222907682017947,0.0016547069947647763,-0.0018219194668019911,-0.0020121768409401275
aligned,-0.00035202968843150995,-3.466683615171995e-05,0.00013273468145258427,0.0011426724751131268,0.0012119253523927842
