confirmed,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
True,0.0007886395304024241,0.0237467018469657,0.025893047938098324,0.015940802229403195,0.023376122854347647
True,0.005903760651052803,0.022723699659989993,0.02568900510988903,0.01730570811642007,0.021912078019191927
True,0.016936222891311026,0.01821139235731839,0.017342643991301587,0.008625711233980038,0.01629133478221334
False,-0.0004075192976182862,-0.004547093940159064,-0.016956775758748655,-0.0094872536788434,-0.011317089789576462
False,-0.0004685768270968893,-0.006688937677061135,-0.018675773291731756,-0.008427002814283435,-0.0068537516059756776
False,-0.003674407201810337,-0.014367730691667191,-0.016876141438684322,-0.011431098164236153,-0.0017734598690386516
False,-0.002558269856699047,-0.012466367562991021,-0.014272688865163086,-0.004477796957999991,0.004701490501979988
False,0.002789620874251275,0.00711760060883182,-0.00892310839103072,-0.01392757589012572,-0.017727272347272116
False,0.003456234831296978,0.00560702590515727,0.017649010469602544,-0.01715985116199703,-0.02040769018734112
False,0.0008567439589384218,-0.0022096396895939785,0.008625365118340333,-0.017810323155448837,-0.02820698633112151
False,0.001285537703145545,-0.01592734452279021,0.009171469428485235,-0.01881828251729356,-0.03081425942437699
False,-0.0043437124886656076,0.011974841318959761,0.01716492177492479,-0.020478084025388865,-0.03788768404841758
False,-0.012903117771607242,0.0108589992837409,-0.01786715771706715,-0.013007244560011344,-0.03536140645824781
False,0.029675773930267768,0.025505041534869433,-0.005049524957615015,-0.003057860705157789,-0.0393002454011534
False,-0.005441561064413736,0.00512866550041946,-0.03420517415482638,-0.03627599664348391,-0.06860090739713554
